"cup","NJ5B","10"," ","N"," "," ","MS"," ",192
"kettle","NJ5B","10"," ","N"," "," ","MS"," ",192
"cup","NJ6A","11"," ","N"," "," ","MS"," ",193
"pitcher","NJ6B","12"," ","N"," "," ","MS"," ",194
"kettle","NJ6B","12"," ","N"," "," ","MS"," ",194
"keg","NJ6B","12"," ","N","Y"," ","MS","jar: not on",194
"jar","NJ6B","12"," ","N"," "," ","MS"," ",194
"can","NJ7A","17"," ","N"," "," ","MS"," ",195
"cup","NJ7A","17"," ","N","Y"," ","MS","cup: molasse",195
"jug","NJ7B!","18!"," ","N"," "," ","MS"," ",196
"cup","NJ8A","19"," ","N"," "," ","MS"," ",197
"mug","NJ8B","20"," ","N"," "," ","MS"," ",198
"pitcher","NJ9A","21"," ","N"," "," ","MS"," ",199
"mug","NJ9B","22"," ","N"," "," ","MS"," ",200
"cup","NJ10A","24b"," ","N"," "," ","MS"," ",201
"pitcher","NJ10B","23"," ","N"," "," ","MS"," ",202
"jug","NJ10C","24"," ","N","Y"," ","MS","not on table",203
"jug","NJ10D!","24c!"," ","N"," "," ","MS"," ",204
"cup","NJ10D!","24c!"," ","N"," "," ","MS"," ",204
"cup","NJ11A","25"," ","N"," "," ","MS"," ",205
"jug","NJ11B","26a"," ","N"," "," ","MS"," ",206
"pitcher","NJ11C","26b"," ","N"," "," ","MS"," ",207
"cup","NJ12A","27"," ","N"," "," ","MS"," ",208
"cup","NJ12B","28"," ","N"," "," ","MS"," ",209
"cup","NJ13A","29"," ","N"," "," ","MS"," ",210
"jug","NJ13A","29"," "," "," "," ","MS"," ",210
"cup","NJ13B","30"," ","N"," "," ","MS"," ",211
"jar","NJ13B","30"," ","N","Y"," ","MS","jar: in cell",211
"mug","NJ14A","31"," ","N"," "," ","MS"," ",212
"cup","NJ14A","31"," ","N","Y"," ","MS","mug: Aux; wi",212
"pitcher","NJ14B","32"," ","N"," "," ","MS"," ",213
"pitcher","NJ15A","33"," ","N"," "," ","MS"," ",214
"pitcher","NJ15B","34"," ","N"," "," ","MS"," ",215
"pitcher","NJ16A","35"," ","N"," "," ","MS"," ",216
"jug","NJ16B","36"," ","N"," "," ","MS"," ",217
"cup","NJ17A","37"," ","N"," "," ","MS"," ",218
"cup","NJ17B","38"," ","N"," "," ","MS"," ",219
"jug","NJ18A","41"," ","N"," "," ","MS"," ",220
"jug","NJ18B","42"," ","N"," "," ","MS"," ",221
"syrup jug","NJ18C!","43!"," ","N"," "," ","MS"," ",222
"jug","NJ18D!","44!"," ","N"," "," ","MS"," ",223
"cup","NJ19A","45"," ","N"," "," ","MS"," ",224
"pitcher","NJ19B!","46!"," ","N"," "," ","MS"," ",225
"cup","NJ20A","47"," ","N"," "," ","MS"," ",226
"jug","NJ20B","47b"," ","N"," "," ","MS"," ",227
"cup","NJ21A","48"," ","N"," "," ","MS"," ",228
"cup","NJ21B","49"," ","N"," "," ","MS"," ",229
"pitcher","PA1A","51"," ","N"," "," ","MS"," ",230
"jar","PA1B","52"," ","N"," "," ","MS"," ",231
"jug","PA1B","52"," ","N"," "," ","MS"," ",231
"jug","PA1C","53"," ","N"," "," ","MS"," ",232
"jug","PA1D","54"," ","N"," "," ","MS"," ",233
"jar","PA1E!","55!"," ","N"," "," ","MS"," ",234
"jug","PA1E!","55!"," "," ","Y"," ","MS","sug, natural",234
"jug","PA1F!","56!"," ","N"," "," ","MS"," ",235
"jug","PA1G!","57!"," ","N"," "," ","MS"," ",236
"can","PA1H!","58!"," "," "," "," ","MS"," ",237
"jug","PA1H!","58!"," ","N","Y"," ","MS","jug: molasse",237
"cup","PA2A","59"," ","N"," "," ","MS"," ",238
"cup","PA2B","60"," ","N"," "," ","MS"," ",239
"jug","PA3A","61"," ","N","Y"," ","MS","narrow at to",240
"cup","PA3A","61"," ","N"," "," ","MS"," ",240
"jug","PA3B","62"," ","N"," "," ","MS"," ",241
"jug","PA3C","62b"," ","N"," "," ","MS"," ",242
"cup","PA4A","63"," ","N"," "," ","MS"," ",243
"jug","PA4B!","64!"," ","N"," "," ","MS"," ",244
" ","PA5A","65(*)"," "," "," "," ","MS"," ",245
"pitcher","PA5A","65(*)"," ","N"," "," ","MS"," ",245
"caster","PA5A","65(*)"," ","N"," "," ","MS"," ",245
"jug","PA5A","65(*)"," ","N","Y"," ","MS","in pantry",245
"jug","PA5B","65b"," ","N"," "," ","MS"," ",246
"jug","PA5C","66"," ","N"," "," ","MS"," ",247
"cup","PA5D","67"," ","N"," "," ","MS"," ",248
"jug","PA5D","67"," ","N","Y"," ","MS","jug: stone",248
"can","PA5D","67"," ","N"," "," ","MS"," ",248
"cruet","PA5E!","68!"," ","Y"," "," ","MS"," ",249
"jug","PA5E!","68!"," ","N"," "," ","MS"," ",249
"crock","PA6A","69"," ","N"," "," ","MS"," ",250
"mug","PA6B","71"," ","N"," "," ","MS"," ",251
"pitcher","PA6B","71"," ","N","Y"," ","MS","pitcher: rar",251
"NO RESPONSE","PA6C","71b"," ","N"," "," ","MS"," ",252
"jug","PA6D!","72!"," ","N"," "," ","MS"," ",253
"jug","PA7A","73"," ","N"," "," ","MS"," ",254
"can","PA7B","74"," ","N"," "," ","MS"," ",255
"jug","PA7B","74"," ","N","Y"," ","MS","jug: molasse",255
"jug","PA7C","75"," ","N"," "," ","MS"," ",256
"jug","PA7D!","76!"," ","N"," "," ","MS"," ",257
"pitcher","PA7D!","76!"," ","N"," "," ","MS"," ",257
"can","PA8A","77"," ","N"," "," ","MS"," ",258
"jug","PA8B","78"," ","N"," "," ","MS"," ",259
"cruet","PA8B","78"," ","Y"," "," ","MS"," ",259
"pitcher","PA8C","79"," ","N"," "," ","MS"," ",260
"pitcher","PA8D!","80!"," ","N"," "," ","MS"," ",261
"pitcher","PA9A","83"," ","N"," "," ","MS"," ",262
"jar","PA9B","83b"," ","N"," "," ","MS"," ",263
"jug","PA9C!","84!"," ","N","Y"," ","MS","o-f",264
"pitcher","PA9C!","84!"," ","N"," "," ","MS"," ",264
"jug","PA10","87"," ","N"," "," ","MS"," ",265
"pitcher","PA11A","89"," ","N"," "," ","MS"," ",266
"jug","PA11B","90(*)"," ","N"," "," ","MS"," ",267
"jug","PA12A","91"," ","N"," "," ","MS"," ",268
"jug","PA12B","92"," ","N"," "," ","MS"," ",269
"cup","PA13A","93"," ","N"," "," ","MS"," ",270
"mug","PA13B","94"," ","N"," "," ","MS"," ",271
"jug","PA14A","95(*)"," ","N"," "," ","MS"," ",272
"can","PA14A","95(*)"," ","N"," "," ","MS"," ",272
"pitcher","PA14B","96"," ","N"," "," ","MS"," ",273
" ","PA14C"," "," "," "," "," "," "," ",274
"cup","PA15A","99"," ","N"," "," ","MS"," ",275
"pitcher","PA15B","99b"," ","N"," "," ","MS"," ",276
"jug","PA15C!","100!"," ","N"," "," ","MS"," ",277
"pitcher","PA16A","101"," ","N"," "," ","MS"," ",278
"pitcher","PA16B","102"," ","N"," "," ","MS"," ",279
"pitcher","PA16C","103"," ","N"," "," ","MS"," ",280
"jug","PA17A","105"," ","N"," "," ","MS"," ",281
"pitcher","PA17B","106"," ","N"," "," ","MS"," ",282
"jug","PA18A","107"," ","N"," "," ","MS"," ",283
"jug","PA18B!","108!"," ","N"," "," ","MS"," ",284
"cup","PA19A","113"," ","N"," "," ","MS"," ",285
"jug","PA19B","114"," ","N"," "," ","MS"," ",286
"pitcher","PA19B","114"," ","N"," "," ","MS"," ",286
"syrup cup","PA20A","115"," ","N"," "," ","MS"," ",287
"pitcher","PA20B","116"," ","N"," "," ","MS"," ",288
"cup","PA21A","117"," ","N"," "," ","MS"," ",289
"jug","PA21B","118"," ","N"," "," ","MS"," ",290
"cup","PA22A","119"," ","N"," "," ","MS"," ",291
"jug","PA22B","120"," ","N"," "," ","MS"," ",292
"pitcher","PA23A","121"," ","N"," "," ","MS"," ",293
"mug","PA23B","122"," ","N"," "," ","MS"," ",294
"cup","PA23B","122"," ","N"," "," ","MS"," ",294
"cup","PA24A","123"," ","N"," "," ","MS"," ",295
"jug","PA24B","124"," ","N"," "," ","MS"," ",296
"pitcher","PA25A","125"," ","N"," "," ","MS"," ",297
"jug","PA25B","126"," ","N","Y"," ","MS","pitcher, jug",298
"pitcher","PA25B","126"," ","N"," "," ","MS"," ",298
"cup","PA26A","127"," ","N"," "," ","MS"," ",299
"pitcher","PA26B","128"," ","N"," "," ","MS"," ",300
"pitcher","PA27A","131"," ","N"," "," ","MS"," ",301
"syrup cup","PA27B","132"," ","N"," "," ","MS"," ",302
"pitcher","PA28A","135"," ","N"," "," ","MS"," ",303
"jug","PA28A","135"," ","Y","Y"," ","MS","jug: sug; o-",303
"jug","PA28B!","136!"," ","N"," "," ","MS"," ",304
"jug","PA29A","139(*)"," ","N"," "," ","MS"," ",305
"jug","PA29B","140"," ","N"," "," ","MS"," ",306
"syrup cup","PA30A","143"," ","N"," "," ","MS"," ",307
"pitcher","PA30B","144"," ","N"," "," ","MS"," ",308
"jug","PA31A","145"," ","N"," "," ","MS"," ",309
"cup","PA31A","145"," ","N"," "," ","MS"," ",309
"pitcher","PA31A","145"," ","Y","Y"," ","MS","sug",309
"jug","PA31B","146"," ","N"," "," ","MS"," ",310
"pitcher","PA32A","147"," ","N"," "," ","MS"," ",311
"can","PA32B","148"," ","N","Y"," ","MS","can: lard",312
"jug","PA32B","148"," ","N"," "," ","MS"," ",312
"jug","PA33A","151"," ","N"," "," ","MS"," ",313
"jug","PA33B","152"," ","N"," "," ","MS"," ",314
"jug","PA34A","155"," ","N"," "," ","MS"," ",315
"pitcher","PA34B","156"," ","Y","Y"," ","MS","sug",316
"jug","PA34C!","155b!"," ","N"," "," ","MS"," ",317
"jug","PA35A","157"," ","N","Y"," ","MS","jug: molasse",318
"can","PA35A","157"," "," "," "," ","MS"," ",318
"pitcher","PA35B","158(*)"," ","N"," "," ","MS"," ",319
"jug","PA35B","158(*)"," ","N","Y"," ","MS","jug: molasse",319
"can","PA35B","158(*)"," ","N"," "," ","MS"," ",319
" ","PA35C"," "," "," "," "," "," "," ",320
"pitcher","PA36A","159"," ","N"," "," ","MS"," ",321
"jug","PA36B","160"," ","N"," "," ","MS"," ",322
"jug","PA37A","161(*)"," ","N"," "," ","MS"," ",323
"jug","PA37B","162"," ","N"," "," ","MS"," ",324
" ","PA37C"," "," "," "," "," "," "," ",325
"jug","PA38A","163"," ","N"," "," ","MS"," ",326
"jug","PA38B","164"," ","N"," "," ","MS"," ",327
"jug","PA39A","165"," ","N"," "," ","MS"," ",328
"jug","PA39B","166"," ","N"," "," ","MS"," ",329
"jug","PA40A","167"," ","N","Y"," ","MS","rare",330
"pitcher","PA40B","168"," ","N"," "," ","MS"," ",331
"jug","PA41A","171"," ","N"," "," ","MS"," ",332
"pitcher","PA41B","172"," ","N"," "," ","MS"," ",333
"jug","PA42A","175"," ","N"," "," ","MS"," ",334
"pitcher","PA42B","176"," ","N"," "," ","MS"," ",335
"pitcher","PA43A","177"," ","N"," "," ","MS"," ",336
"jug","PA43B","178"," ","N"," "," ","MS"," ",337
"jug","PA44A","179"," ","N"," "," ","MS"," ",338
"jug","PA44B","180"," ","N"," "," ","MS"," ",339
"jug","PA45A","181"," ","N"," "," ","MS"," ",340
"pitcher","PA45B","182"," ","N"," "," ","MS"," ",341
"jug","PA46A","185"," ","N"," "," ","MS"," ",342
"pitcher","PA46B","186"," ","N"," "," ","MS"," ",343
"pitcher","PA47A","189"," ","N"," "," ","MS"," ",344
"can","PA47B","190"," ","N"," "," ","MS"," ",345
"pitcher","PA48A","191"," ","N"," "," ","MS"," ",346
"molasses jug","PA48B","192"," ","N"," "," ","MS"," ",347
"syrup can","PA48B","192"," ","N"," "," ","MS"," ",347
"jug","PA48C","193"," ","N"," "," ","MS"," ",348
"keg","PA49A","194"," ","N"," "," ","MS"," ",349
"jug","PA49B","195"," ","N","Y"," ","MS","jug",350
"pitcher","PA49B","195"," ","N"," "," ","MS"," ",350
"ERROR","PA50A","196"," ","N"," "," ","MS"," ",351
"mug","PA50A","196"," ","N"," "," ","MS"," ",351
"jug","PA50B","197"," ","N"," "," ","MS"," ",352
"pitcher","PA50C!","198!"," ","N"," "," ","MS"," ",353
"pitcher","PA51A","199"," ","N","Y"," ","MS","nat",354
"jar","PA51A","199"," ","Y"," "," ","MS"," ",354
"jug","PA51B","200"," ","N"," "," ","MS"," ",355
"jug","PA52A","201"," ","N"," "," ","MS"," ",356
"pitcher","PA52A","201"," ","N"," "," ","MS"," ",356
"pitcher","PA52B!","202!"," ","N"," "," ","MS"," ",357
"jug","PA53A","203"," ","N"," "," ","MS"," ",358
"pitcher","PA53B","204"," ","N"," "," ","MS"," ",359
"jug","PA53B","204"," ","Y","Y"," ","MS","sug",359
"pitcher","PA54A","205"," ","N"," "," ","MS"," ",360
"pitcher","PA54B","206"," ","N"," "," ","MS"," ",361
"jug","PA55A","207"," ","N"," "," ","MS"," ",362
"pitcher","PA55B","208"," ","N","Y"," ","MS","modern only",363
"jug","PA55B","208"," "," "," "," ","MS"," ",363
"pitcher","PA56A","211(*)"," ","N"," "," ","MS"," ",364
"pitcher","PA56B","212"," ","N"," "," ","MS"," ",365
"jug","PA57A","213"," ","N","Y"," ","MS","o-f",366
"pitcher","PA57A","213"," ","N"," "," ","MS"," ",366
"jug","PA57B","214"," ","N"," "," ","MS"," ",367
"pitcher","PA57B","214"," ","N"," "," ","MS"," ",367
"jug","PA58A","215"," ","N"," "," ","MS"," ",368
"jug","PA58B","216"," ","N"," "," ","MS"," ",369
"pitcher","PA59A","219"," ","N"," "," ","MS"," ",370
"jug","PA59A","219"," ","N"," "," ","MS"," ",370
"jug","PA59B","220"," ","N"," "," ","MS"," ",371
"jug","PA60A","221"," ","N"," "," ","MS"," ",372
"pitcher","PA60B","222"," ","N"," "," ","MS"," ",373
"pitcher","PA61A","223"," ","N"," "," ","MS"," ",374
"pitcher","PA61B","224"," ","N"," "," ","MS"," ",375
"pitcher","PA62A","229"," ","N"," "," ","MS"," ",376
"pitcher","PA62B","230"," ","N"," "," ","MS"," ",377
"pitcher","PA63A","231"," ","N"," "," ","MS"," ",378
"pitcher","PA63B","232"," ","N"," "," ","MS"," ",379
"pitcher","PA64A","233"," ","N"," "," ","MS"," ",380
"pitcher","PA64B","234"," ","N"," "," ","MS"," ",381
"pitcher","PA65A","237"," ","N"," "," ","MS"," ",382
"pitcher","PA65B","238"," ","N"," "," ","MS"," ",383
"pitcher","PA66A","239"," ","N"," "," ","MS"," ",384
"jar","PA66A","239"," ","N"," "," ","MS"," ",384
"pitcher","PA66B","240"," ","N"," "," ","MS"," ",385
"pitcher","PA67A","243"," ","N"," "," ","MS"," ",386
"pitcher","PA67B","244"," ","N"," "," ","MS"," ",387
"can","WV1!","88!"," ","N"," "," ","MS"," ",388
"pitcher","WV1!","88!"," ","N"," "," ","MS"," ",388
"can","WV2","89"," ","N"," "," ","MS"," ",389
"pitcher","WV2","89"," ","N"," "," ","MS"," ",389
"firkin","WV2","89"," ","N"," "," ","MS"," ",389
"can","WV3","91"," ","N"," "," ","MS"," ",390
"jug","WV4A","92"," ","N"," "," ","MS"," ",391
"pitcher","WV4A","92"," ","N","Y"," ","MS","pitcher: ""ri",391
"can","WV4A","92"," ","N"," "," ","MS"," ",391
"can","WV4B","93"," ","N"," "," ","MS"," ",392
"pitcher","WV5","94"," ","N"," "," ","MS"," ",393
"can","WV5","94"," ","N"," "," ","MS"," ",393
"pitcher","WV6A","95"," ","N"," "," ","MS"," ",394
"can","WV6A","95"," ","N"," "," ","MS"," ",394
"can","WV6B","96"," ","N"," "," ","MS"," ",395
"pitcher","WV6B","96"," ","N"," "," ","MS"," ",395
"can","WV7A","97"," ","N"," "," ","MS"," ",396
"pitcher","WV7A","97"," ","N"," "," ","MS"," ",396
"can","WV7B","98"," ","N"," "," ","MS"," ",397
"pitcher","WV7B","98"," ","N"," "," ","MS"," ",397
"pitcher","WV8A","97b"," ","N"," "," ","MS"," ",398
"pitcher","WV8B","98b"," ","N"," "," ","MS"," ",399
"pitcher","WV9A","301"," ","N"," "," ","MS"," ",400
"jug","WV9B","302"," ","N"," "," ","MS"," ",401
"cruet","WV10A","303"," ","N"," "," ","MS"," ",402
"can","WV10B","303b"," ","N"," "," ","MS"," ",403
"jug","WV10C","304"," ","N"," "," ","MS"," ",404
"can","WV11A","305"," ","N"," "," ","MS"," ",405
"pitcher","WV11B!","306!"," ","N"," "," ","MS"," ",406
"can","WV12A","307"," ","N"," "," ","MS"," ",407
"pitcher","WV12B","308"," ","N"," "," ","MS"," ",408
"jug","WV13A","309"," ","N"," "," ","MS"," ",409
"can","WV13B","310"," ","N"," "," ","MS"," ",410
"can","WV14A","311"," ","N"," "," ","MS"," ",411
"can","WV14B","312"," ","N"," "," ","MS"," ",412
"flask","WV15A","313"," ","N"," "," ","MS"," ",413
"jug","WV15B","314"," ","N"," "," ","MS"," ",414
"pitcher","WV16A","315"," ","N"," "," ","MS"," ",415
"pitcher","WV16B","316"," ","N"," "," ","MS"," ",416
"pitcher","WV17A","317"," ","N"," "," ","MS"," ",417
"pitcher","WV17B","317b"," ","N"," "," ","MS"," ",418
"pitcher","WV17C","318"," ","N"," "," ","MS"," ",419
"crucifer","WV17C","318"," ","N","Y"," ","MS","""is the righ",419
"pitcher","WV18A","319"," ","N"," "," ","MS"," ",420
"pitcher","WV18B","320"," ","N"," "," ","MS"," ",421
"pitcher","WV19A","321"," ","N"," "," ","MS"," ",422
"pitcher","WV19B","322"," ","N"," "," ","MS"," ",423
"stand","WV20A","323"," ","N"," "," ","MS"," ",424
"pitcher","WV20B","324"," ","N"," "," ","MS"," ",425
"glass snapper","WV21A","325"," ","N"," "," ","MS"," ",426
"pitcher","WV21B","326"," ","N"," "," ","MS"," ",427
"jug","WV22A","327"," ","N"," "," ","MS"," ",428
"jug","WV22B","328"," ","N"," "," ","MS"," ",429
"jug","WV23A","331"," ","N"," "," ","MS"," ",430
"jug","WV23B","332"," ","N"," "," ","MS"," ",431
"pitcher","WV24A","335"," ","N"," "," ","MS"," ",432
"pitcher","WV24B","336"," ","N"," "," ","MS"," ",433
"pitcher","WV25A","337"," ","N"," "," ","MS"," ",434
"pitcher","WV25B","338"," ","N"," "," ","MS"," ",435
"stand","WV26A","339"," ","N"," "," ","MS"," ",436
"pitcher","WV26B","340"," ","N"," "," ","MS"," ",437
"stand","WV27A","341"," ","N"," "," ","MS"," ",438
"pitcher","WV27B","342"," ","N"," "," ","MS"," ",439
"stand","WV28A","343"," ","N"," "," ","MS"," ",440
"stand","WV28B","344"," ","N"," "," ","MS"," ",441
"pitcher","WV29A","345"," ","N"," "," ","MS"," ",442
"pitcher","WV29B","346"," ","N"," "," ","MS"," ",443
"stand","WV29B","346"," ","N"," "," ","MS"," ",443
"stand","WV30A","347"," ","N"," "," ","MS"," ",444
"pitcher","WV30B","348"," ","N"," "," ","MS"," ",445
"stand","WV31A","349"," ","N"," "," ","MS"," ",446
"molasses stand","WV31B","350"," ","N"," "," ","MS"," ",447
"molasses stand","WV32A","353"," ","N","Y"," ","MS","*** ""big gla",448
"stand","WV32B","354"," ","N"," "," ","MS"," ",449
"stand","WV33A","355"," ","N"," "," ","MS"," ",450
"pitcher","WV33B","356"," ","N"," "," ","MS"," ",451
"stand","WV33B","356"," ","N","Y"," ","MS","pitcher, sta",451
"stand","WV34A","359"," ","N"," "," ","MS"," ",452
"stand","WV34B","360"," ","N"," "," ","MS"," ",453
"stand","WV35A","361"," ","N"," "," ","MS"," ",454
"pitcher","WV35B","362"," ","N"," "," ","MS"," ",455
"can","WV36A","363"," ","N"," "," ","MS"," ",456
"can","WV36B","364"," ","N"," "," ","MS"," ",457
"can","WV37A","365"," ","N"," "," ","MS"," ",458
"pitcher","WV37B!","366!"," ","N"," "," ","MS"," ",459
"stand","WV38A","367"," ","N"," "," ","MS"," ",460
"stand","WV38B","368"," ","N"," "," ","MS"," ",461
"can","WV39A","369"," ","N"," "," ","MS"," ",462
"stand","WV39B","370"," ","N"," "," ","MS"," ",463
"pitcher","WV39B","370"," ","N","Y"," ","MS","pitcher: mod",463
"jug","WV39C!","371!"," ","N"," "," ","MS"," ",464
"stand","WV40A","373"," ","N"," "," ","MS"," ",465
"pitcher","WV40B","374"," ","N"," "," ","MS"," ",466
"jar","WV41A","375"," ","N"," "," ","MS"," ",467
"pitcher","WV41A","375"," ","Y","Y"," ","MS","pitcher: sug",467
"pitcher","WV41B","376"," ","N"," "," ","MS"," ",468
"can","WV42A","377"," ","N"," "," ","MS"," ",469
"cup","WV42B","378"," ","N"," "," ","MS"," ",470
"can","WV43A","381"," ","N"," "," ","MS"," ",471
"jug","WV43B","382"," ","N"," "," ","MS"," ",472
"can","WV44A","383"," ","N"," "," ","MS"," ",473
"pitcher","WV44B","384"," ","N"," "," ","MS"," ",474
"jug","WV45A","385"," ","N"," "," ","MS"," ",475
"can","WV45A","385"," ","N"," "," ","MS"," ",475
"pitcher","WV45B","386"," ","N"," "," ","MS"," ",476
"can","WV46A","387"," ","N"," "," ","MS"," ",477
"pitcher","WV46B","388"," ","N"," "," ","MS"," ",478
"can","WV47A","389"," ","N"," "," ","MS"," ",479
"can","WV47B","390"," ","N"," "," ","MS"," ",480
"can","WV48A","391"," ","N"," "," ","MS"," ",481
"pitcher","WV48B","391b"," ","N"," "," ","MS"," ",482
"jug","WV48C","392"," ","N"," "," ","MS"," ",483
"syrup pitcher","WV48D","392b"," ","N"," "," ","MS"," ",484
"can","WV49A","393"," ","N"," "," ","MS"," ",485
"jug","WV49B","394"," ","N"," "," ","MS"," ",486
"can","WV50A","395"," ","N"," "," ","MS"," ",487
"jug","WV50B","396"," ","N"," "," ","MS"," ",488
"jug","WV51A","261"," ","N"," "," ","MS"," ",489
"can","WV51A","261"," ","N"," "," ","MS"," ",489
"jug","WV51B","262"," ","N"," "," ","MS"," ",490
"jug","WV52A","258"," ","N"," "," ","MS"," ",491
"jug","WV52B","259"," ","N"," "," ","MS"," ",492
"jug","WV52C!","260!"," ","N"," "," ","MS"," ",493
"pitcher","WV53A","257"," ","N"," "," ","MS"," ",494
"jug","WV53B","257b"," ","N"," "," ","MS"," ",495
"jug","WV53C!","257c!"," ","N"," "," ","MS"," ",496
"jug","WV54A","255"," ","N"," "," ","MS"," ",497
"pourer","WV54B","256"," ","N"," "," ","MS"," ",498
"can","DE1A","11"," ","N"," "," ","MS"," ",499
"pitcher","DE1A","11"," ","N"," "," ","MS"," ",499
"jug","DE1B","12"," ","N"," "," ","MS"," ",500
"can","DE1B","12"," ","N"," "," ","MS"," ",500
"jug","DE1C!","13!"," ","N"," "," ","MS"," ",501
"can","DE1C!","13!"," ","N"," "," ","MS"," ",501
"lard can","DE2A","15(*)"," ","N"," "," ","MS"," ",502
"can","DE2B","16"," ","N"," "," ","MS"," ",503
"jug","DE2B","16"," ","N"," "," ","MS"," ",503
"cup","DE2B","16"," ","N","Y"," ","MS","cup: sug",503
" ","DE2C"," "," "," "," "," "," "," ",504
"cup","DE3A","18"," ","N"," "," ","MS"," ",505
"can","DE3A","18"," ","N"," "," ","MS"," ",505
"cup","DE3B","19"," ","N"," "," ","MS"," ",506
"can","DE3B","19"," ","N"," "," ","MS"," ",506
"can","DE3C!","17!"," ","N"," "," ","MS"," ",507
"cup","DE3C!","17!"," ","N"," "," ","MS"," ",507
"can","DE4","20"," ","N"," "," ","MS"," ",508
"cup","DE4","20"," ","N"," "," ","MS"," ",508
"lard can","DE5A","21"," ","N"," "," ","MS"," ",509
"pourer","DE5B","22"," ","N"," "," ","MS"," ",510
"pitcher","DE5B","22"," ","N"," "," ","MS"," ",510
"can","DE5B","22"," ","N"," "," ","MS"," ",510
"can","DE6A","23"," ","N"," "," ","MS"," ",511
"cup","DE6A","23"," ","N"," "," ","MS"," ",511
"can","DE6B","24"," ","N"," "," ","MS"," ",512
"cup","DE6B","24"," ","N"," "," ","MS"," ",512
"can","MD1A","27"," ","N"," "," ","MS"," ",513
"jug","MD1B","28"," ","N"," "," ","MS"," ",514
"can","MD1B","28"," ","N"," "," ","MS"," ",514
"can","MD2A","31a"," ","N"," "," ","MS"," ",515
"pourer","MD2A","31a"," ","N"," "," ","MS"," ",515
"cup","MD2B","32"," ","N"," "," ","MS"," ",516
"mug","MD3A","33"," ","N"," "," ","MS"," ",517
"bucket","MD3A","33"," ","N"," "," ","MS"," ",517
"can","MD3A","33"," ","N"," "," ","MS"," ",517
"tray","MD3A","33"," ","N","Y"," ","MS","tray = box",517
"jug","MD3B","34"," ","N"," "," ","MS"," ",518
"can","MD3B","34"," ","N"," "," ","MS"," ",518
"can","MD4A","35b"," ","N"," "," ","MS"," ",519
"cup","MD4A","35b"," ","N"," "," ","MS"," ",519
"can","MD4B","35"," ","N"," "," ","MS"," ",520
"cup","MD4B","35"," ","N"," "," ","MS"," ",520
"lard can","MD4C","36"," ","N"," "," ","MS"," ",521
"pourer","MD5A","37"," ","N"," "," ","MS"," ",522
"bucket","MD5A","37"," ","N"," "," ","MS"," ",522
"can","MD5A","37"," ","N","Y"," ","MS","can: big",522
"can","MD5B","38"," ","N"," "," ","MS"," ",523
"cup","MD5B","38"," ","N"," "," ","MS"," ",523
"bucket","MD6A","39(*)"," ","N"," "," ","MS"," ",524
"pourer","MD6A","39(*)"," ","N"," "," ","MS"," ",524
"cup","MD6B","40"," ","N"," "," ","MS"," ",525
"can","MD6B","40"," ","N"," "," ","MS"," ",525
"pourer","MD6B","40"," ","N"," "," ","MS"," ",525
"cup","MD7A","41"," ","N"," "," ","MS"," ",526
"can","MD7A","41"," ","N"," "," ","MS"," ",526
"can","MD7B","41b"," ","N"," "," ","MS"," ",527
"cup","MD7B","41b"," ","N"," "," ","MS"," ",527
"cup","MD7C!","42!"," ","N"," "," ","MS"," ",528
"can","MD7C!","42!"," ","N"," "," ","MS"," ",528
"tin","MD8A","43"," ","N"," "," ","MS"," ",529
"cup","MD8A","43"," ","N"," "," ","MS"," ",529
"cup","MD8B","44"," ","N"," "," ","MS"," ",530
"can","MD8B","44"," ","N"," "," ","MS"," ",530
"NO RESPONSE","MD9N","N46"," ","N"," "," ","MS"," ",531
"can","MD9A","45"," ","N"," "," ","MS"," ",532
"cup","MD9A","45"," ","N"," "," ","MS"," ",532
"cup","MD9B","46"," ","N"," "," ","MS"," ",533
"tin","MD9B","46"," ","N"," "," ","MS"," ",533
"pitcher","MD10A","49"," ","N"," "," ","MS"," ",534
"can","MD10A","49"," ","N"," "," ","MS"," ",534
"bucket","MD10B","50"," ","N"," "," ","MS"," ",535
"jug","MD10B","50"," ","N"," "," ","MS"," ",535
"can","MD11","51"," ","N"," "," ","MS"," ",536
"cruet","MD11","51"," ","N"," "," ","MS"," ",536
"cruet","MD12A","52"," ","N"," "," ","MS"," ",537
"can","MD12A","52"," ","N"," "," ","MS"," ",537
"cruet","MD12B","53"," ","N"," "," ","MS"," ",538
"pitcher","MD12B","53"," ","N"," "," ","MS"," ",538
"can","MD12B","53"," ","N"," "," ","MS"," ",538
"can","MD13A","54(*)"," ","N"," "," ","MS"," ",539
"pitcher","MD13A","54(*)"," ","N"," "," ","MS"," ",539
"pitcher","MD13B","55"," ","N"," "," ","MS"," ",540
"can","MD13B","55"," ","N"," "," ","MS"," ",540
"bucket","MD13C","56"," ","N"," "," ","MS"," ",541
"jug","MD13C","56"," ","N"," "," ","MS"," ",541
"jar","MD13C","56"," ","N","Y"," ","MS","jar = lard,",541
"jug","MD13D!","57!"," ","N"," "," ","MS"," ",542
"can","MD13E!","58!"," ","N"," "," ","MS"," ",543
"can","MD13F!","59!"," ","N"," "," ","MS"," ",544
"pitcher","MD13F!","59!"," ","N"," "," ","MS"," ",544
" ","MD13G"," "," "," "," "," "," "," ",545
